sigma,N,rule,window,replicate,seed,MSE,PSNR,laplacian_variance,dct_hf_energy,selection_entropy,selection_entropy_normalized,clipping_fraction
0.02,8,maxfocus,7,82,1951090740,0.0004969294610412257,33.0370525483758,0.011525419014657957,0.0009872874387144553,2.0787029608032777,0.9996448176773647,0.0
0.02,8,single,NA,83,2042033300,0.00040018732592640813,33.97736669741248,0.008347759040503718,0.0007342501472163458,NA,NA,0.0
0.02,8,mean,NA,83,2042033300,5.004691116611105e-05,43.00622721479555,0.0013966772917528715,0.00010741951513805547,NA,NA,0.0
0.02,8,maxfocus,3,83,2042033300,0.000646786870877649,31.89238804416936,0.016689531746521297,0.0013760822800200016,2.0793474743604983,0.9999547631816273,0.0
0.02,8,maxfocus,7,83,2042033300,0.0004950114700430012,33.05384737796391,0.011594574003425687,0.00098947097493653,2.0788435067404833,0.9997124059862393,0.0
0.02,8,single,NA,84,13230015,0.0004022958115113342,33.95454489046895,0.008439910061439786,0.0007412271522892039,NA,NA,0.0
0.02,8,mean,NA,84,13230015,5.0067016754514036e-05,43.00448285286758,0.0013919700274373356,0.0001077183027570896,NA,NA,0.0
0.02,8,maxfocus,3,84,13230015,0.0006508851145578104,31.864956604589235,0.016802215299212175,0.0013880688365216275,2.0791636778837246,0.9998663757597693,0.0
0.02,8,maxfocus,7,84,13230015,0.0004933378052115473,33.068556026289684,0.011497037763209528,0.0009834541649814145,2.078718448938738,0.9996522658961051,0.0
0.02,8,single,NA,85,520764556,0.0003991486349373735,33.988653516495496,0.008373785931437382,0.0007393223407018379,NA,NA,0.0
0.02,8,mean,NA,85,520764556,4.993252777875949e-05,43.01616447712589,0.0013985906971557935,0.00010782979962072876,NA,NA,0.0
0.02,8,maxfocus,3,85,520764556,0.0006507617829057819,31.865779596695383,0.016775749335015067,0.0013818268122537413,2.0792236897808634,0.9998952353819014,0.0
0.02,8,maxfocus,7,85,520764556,0.0004944747562107422,33.0585587498332,0.011576961036201365,0.0009879778569229529,2.078898880259745,0.9997390350201176,0.0
0.02,8,single,NA,86,1901166491,0.00040048884755789025,33.9740957324143,0.008405023583867613,0.0007394729949499323,NA,NA,0.0
0.02,8,mean,NA,86,1901166491,5.0090815378620976e-05,43.00241898804525,0.001398672921595824,0.00010797147561358516,NA,NA,0.0
0.02,8,maxfocus,3,86,1901166491,0.0006508556711726663,31.865153066125032,0.016835488049468744,0.001384027471359497,2.0793028676755494,0.999933311900572,0.0
0.02,8,maxfocus,7,86,1901166491,0.0004945452604962195,33.05793955868099,0.011495262949654599,0.0009818336413263986,2.078388238570824,0.9994934682760253,0.0
0.02,8,single,NA,87,1962139494,0.00039746682725968997,34.006991118861166,0.008273031945785315,0.0007292002843635089,NA,NA,0.0
0.02,8,mean,NA,87,1962139494,4.9812665541664365e-05,43.02660217973249,0.0013975442927190924,0.00010801050106599844,NA,NA,0.0
0.02,8,maxfocus,3,87,1962139494,0.0006500505397342523,31.870528767810878,0.01673604281949142,0.001382285557432015,2.0792130681723258,0.9998901274679136,0.0
0.02,8,maxfocus,7,87,1962139494,0.0004966399943883726,33.03958309665098,0.01156791164882723,0.0009861337283882672,2.078272734020228,0.9994379223285769,0.0
0.02,8,single,NA,88,438699114,0.00040301008400484283,33.94684086928697,0.008423617569167645,0.0007449439457168896,NA,NA,0.0
0.02,8,mean,NA,88,438699114,4.984044761482187e-05,43.02418065952133,0.0013972756748355628,0.0001078543101160566,NA,NA,0.0
0.02,8,maxfocus,3,88,438699114,0.0006514236623845282,31.861364701242533,0.016881461387468273,0.0013894125927767817,2.0792060045148943,0.9998867305667314,0.0
0.02,8,maxfocus,7,88,438699114,0.0004967574375292832,33.038556218452314,0.01165232811465796,0.00099318812420217,2.0785835976751965,0.9995874161463821,0.0
0.02,8,single,NA,89,345854466,0.0003997312674357575,33.98231879401377,0.008372848871347047,0.0007373923945264787,NA,NA,0.0
0.02,8,mean,NA,89,345854466,5.020213129641092e-05,42.99277844794777,0.0013987310580971847,0.00010812834481205652,NA,NA,0.0
0.02,8,maxfocus,3,89,345854466,0.000651992320751013,31.857575194139397,0.01684130152184524,0.0013838695341863692,2.0792288882382612,0.9998977353114709,0.0
0.02,8,maxfocus,7,89,345854466,0.0004945775565123311,33.057655954231706,0.011577837549726815,0.0009850291388062086,2.07851203038134,0.99955299955307,0.0
0.02,8,single,NA,90,76908592,0.00039799365760247857,34.00123848755943,0.00833969847548523,0.0007321200262301045,NA,NA,0.0
0.02,8,mean,NA,90,76908592,5.0205504129755076e-05,42.99248667672856,0.0014050362986974703,0.00010825792448566648,NA,NA,0.0
0.02,8,maxfocus,3,90,76908592,0.0006494936484052423,31.874250916672313,0.016799292957125775,0.001384183738006246,2.0792616187251616,0.9999134753485165,0.0
0.02,8,maxfocus,7,90,76908592,0.0004949597002568624,33.05430159992804,0.011575568241249033,0.0009872000580422127,2.0788652979545352,0.9997228853450552,0.0
0.02,8,single,NA,91,1792242287,0.0003996988525228816,33.98267098534231,0.008370985304971854,0.0007358587093452873,NA,NA,0.0
0.02,8,mean,NA,91,1792242287,4.9740468243023885e-05,43.0329013071859,0.0014000656439654834,0.00010789109293540953,NA,NA,0.0
0.02,8,maxfocus,3,91,1792242287,0.0006478472694350657,31.885273673695878,0.016727442790856847,0.0013805096389730507,2.0791421669541506,0.9998560311892954,0.0
0.02,8,maxfocus,7,91,1792242287,0.0004925767221999459,33.07526115556156,0.011508480524224252,0.0009854033452546787,2.078214650880451,0.9994099902426717,0.0
0.02,8,single,NA,92,445860131,0.000399037900679504,33.9898585299933,0.008378365293693178,0.0007367520150681814,NA,NA,0.0
0.02,8,mean,NA,92,445860131,4.999771596510516e-05,43.010498349921484,0.001409983778146963,0.0001088091279488915,NA,NA,0.0
0.02,8,maxfocus,3,92,445860131,0.000649774120420024,31.87237589978722,0.016768685938043235,0.0013842547213447883,2.079285490885866,0.9999249554311376,0.0
0.02,8,maxfocus,7,92,445860131,0.0004966193003968229,33.039764062213294,0.011620261198072229,0.0009938738621649982,2.0787260549231212,0.9996559236014221,0.0
0.02,8,single,NA,93,1045249656,0.0003983399013754545,33.997461884959236,0.008313884207077933,0.0007342404307836474,NA,NA,0.0
0.02,8,mean,NA,93,1045249656,5.003565544722024e-05,43.00720406756625,0.0013991424399567678,0.00010779127725459939,NA,NA,0.0
0.02,8,maxfocus,3,93,1045249656,0.0006525410896361494,31.853921361883124,0.016809109968496605,0.0013884185895414814,2.0793072676025783,0.9999354278182069,0.0
0.02,8,maxfocus,7,93,1045249656,0.0004959316799280412,33.04578148255604,0.011538205497208244,0.00098750439566237,2.078897808089541,0.9997385194152391,0.0
0.02,8,single,NA,94,2043555950,0.0004019714021016622,33.95804843311633,0.008425196121909286,0.0007419566411379951,NA,NA,0.0
0.02,8,mean,NA,94,2043555950,4.993412960727626e-05,43.01602515829735,0.0013948218904271767,0.00010756703478232744,NA,NA,0.0
0.02,8,maxfocus,3,94,2043555950,0.0006509134736781083,31.864767386232874,0.016801083643789367,0.0013869798379465032,2.079317423932604,0.9999403119805276,0.0
0.02,8,maxfocus,7,94,2043555950,0.0004967069591567129,33.03899755240962,0.011557022217842425,0.0009885400267027535,2.078387995098195,0.9994933511904406,0.0
0.02,8,single,NA,95,1928807314,0.00039962532833555994,33.983469939000784,0.008383535857155249,0.0007390205432291414,NA,NA,0.0
0.02,8,mean,NA,95,1928807314,5.027686100037521e-05,42.98631845003017,0.001404343365331324,0.00010820788830356534,NA,NA,0.0
0.02,8,maxfocus,3,95,1928807314,0.0006481334722989875,31.88335549200499,0.016740357093179736,0.0013811478674981335,2.0793321770346727,0.9999474067229249,0.0
0.02,8,maxfocus,7,95,1928807314,0.0004942788430984478,33.060279784978356,0.011565758335269778,0.0009893307547657862,2.0789892160010446,0.9997824773287805,0.0
0.02,8,single,NA,96,297079426,0.0003991856181616903,33.988251138414064,0.008367918602151669,0.0007374448597649517,NA,NA,0.0
0.02,8,mean,NA,96,297079426,4.985338816302471e-05,43.02305320592001,0.0013916107270421734,0.0001070853427640619,NA,NA,0.0
0.02,8,maxfocus,3,96,297079426,0.0006509002070808897,31.864855902893147,0.016829400861106434,0.0013864377805413968,2.0794064180282703,0.9999831090940229,0.0
0.02,8,maxfocus,7,96,297079426,0.0004963848745046833,33.04181460491665,0.011592496384138829,0.0009867037952358232,2.079232404134963,0.9998994261003828,0.0
0.02,8,single,NA,97,1139321795,0.00039777830707944076,34.00358904903342,0.008272548122839781,0.0007311556383427726,NA,NA,0.0
0.02,8,mean,NA,97,1139321795,4.995271603274676e-05,43.01440893304536,0.0013992470710879829,0.00010800371355705786,NA,NA,0.0
0.02,8,maxfocus,3,97,1139321795,0.000654330205056441,31.84203031426289,0.01690505851349558,0.0013943620402219817,2.079331422833806,0.9999470440289748,0.0
0.02,8,maxfocus,7,97,1139321795,0.0004970086316912287,33.0363606868454,0.011589333587505133,0.0009866348582779141,2.0785124744828236,0.9995532131207393,0.0
0.02,8,single,NA,98,336219025,0.00040304261315889355,33.9464903405396,0.00845038033073005,0.0007450557805097456,NA,NA,0.0
0.02,8,mean,NA,98,336219025,5.02690316360589e-05,42.98699480778823,0.0014031507174291575,0.00010837902329000237,NA,NA,0.0
0.02,8,maxfocus,3,98,336219025,0.0006528914351189756,31.85159028600262,0.01685249511385464,0.0013839948486741422,2.0793865317193294,0.999973545800926,0.0
0.02,8,maxfocus,7,98,336219025,0.0004965284695773898,33.04055845203058,0.011593196978222078,0.0009887074689093134,2.0788629672282335,0.9997217645026295,0.0
0.02,8,single,NA,99,989025944,0.00039878298166009715,33.992633837826894,0.008311994238436395,0.0007328717489201718,NA,NA,0.0
0.02,8,mean,NA,99,989025944,5.001503929207718e-05,43.008993856745974,0.001395473792249924,0.00010770508179186609,NA,NA,0.0
0.02,8,maxfocus,3,99,989025944,0.0006511196092321157,31.863392251675194,0.01682947818641893,0.0013857940438165733,2.0793075588940155,0.9999355678997776,0.0
0.02,8,maxfocus,7,99,989025944,0.0004955305958492926,33.0492952544047,0.011514867056836143,0.0009804921560649677,2.0790963099178614,0.9998339786163475,0.0
0.02,16,single,NA,0,1762482192,0.000400728557414638,33.97149707016599,0.008373376036341076,0.0007387184113675523,NA,NA,0.0
0.02,16,mean,NA,0,1762482192,2.5029647017485284e-05,46.01545275019795,0.0009007422305645176,6.294814879597863e-05,NA,NA,0.0
0.02,16,maxfocus,3,0,1762482192,0.0007382561972553298,31.31792898683919,0.019730860051847945,0.001598067054362537,2.7724325183164353,0.9999436613436054,0.0
